CustomerSeason,Product.Group,Item.Family,Category.Group,Product.Category,Gender,Fabrication,Shell.Fabric,Product.COO,Shell.Fabric.Unit.Cost,Shell.YY,Fabric.Cost,Trim.Cost,Artwork.Cost,Wash.Cost,CM.Cost,Other.Cost
FA15,WOVEN,Apparel,Jacket / Coat,Jacket / Coat - Jacket/Bomber,0,WOVEN,"100% Poly Taffeta, 50DX70D 210X129 89g/m2 Face Cire, W/R, PU Coating",VIETNAM,54.6,25.62,66.612,90.3,0,0,71.4,0
FA15,WOVEN,Apparel,Jacket / Coat,Jacket / Coat - Jacket/Bomber,0,WOVEN,"100% Nylon Taffeta, 20DX20D 216X163 36g/m2 Face Cire, W/R",VIETNAM,34.65,49.14,81.081,116.97,0,0,115.5,0
FA15,WOVEN,Apparel,Jacket / Coat,Jacket / Coat - Jacket/Bomber,0,WOVEN,"100% Nylon Taffeta, 20DX20D 216X163 36g/m2 Face Cire, W/R",VIETNAM,34.65,49.14,81.081,101.85,0,0,147,0
FA15,WOVEN,Apparel,Jacket / Coat,Jacket / Coat - Jacket/Bomber,0,WOVEN,"100% Nylon Taffeta, 20DX20D 216X163 36g/m2 Face Cire, W/R",VIETNAM,34.65,49.14,81.081,94.08,0,0,147,0
FA15,,,,,0,,"POLY/SPAN 92/8 CATIONIC JERSEY, 150DXSP40D, 240 g/m2",,54.6,27.72,72.072,90.3,0,0,71.4,0
FA15,,,,,0,,"POLY/SPAN 92/8 CATIONIC JERSEY, 150DXSP40D, 240 g/m2",,54.6,39.27,102.102,93.45,0,0,84,0
0,,,,,Girls,,"95/5 RAYON/SPAN  JERSEY, 150G 64/66"" ",,60.9,24.15,70.035,10.08,0,0,15.75,0
0,,,,,Girls,,"95/5 RAYON/SPAN  JERSEY, 150G 64/66"" ",,60.9,24.15,70.035,10.08,0,0,15.75,0
0,,,,,Girls,,"65/35 POLY/RAYON SLUB JERSEY, 150g (170g for WHITE)",,36.12,13.02,22.3944,6.3,0,0,18.9,0
0,,,,,Girls,,"60/40 COTTON/POLY HTHR NEP JERSEY, 140G",,54.6,13.02,33.852,6.3,0,1.05,18.9,0
0,,,,,Girls,,"95/5 COTTON/POLY NEP JERSEY, 140g (160g for WHITE)",,39.48,14.49,27.2412,8.4,0,1.05,15.12,0
0,,,,,Girls,,75/22/3 RAYON/POLY/SPAN,,56.7,23.31,63,6.3,0,0,0,0
0,,,,,Girls,,65/35 POLY/RAYON,,51.45,28.35,69.51,11.76,0,0,29.4,0
0,,,,,Girls,,65/35 POLY/RAYON,,51.45,24.15,59.22,11.13,0,0,21,0
0,,,,,Girls,,68/28/4 POLY/RAYON/SPAN,,30.24,18.06,26.04,10.08,0,0,14.7,0
0,,,,,Girls,,62/37/1 POLY/CTTN/SPN,,49.77,19.53,49.35,59.43,0,0,23.1,0
0,,,,,Girls,,RAYON 30S’/1 + POLY SLUB10’S/1 + SPAN 40D,,53.34,26.04,66.15,2.52,0,0,0,0
0,,,,,Girls,,50/50 POLY/RAYON/SLUB 155G/M2 / CROSS DYEING,,40.11,21.21,40.53,10.08,0,0,15.75,0
0,,,,,Girls,,75/22/3 RAYON/POLY/SPAN,,56.7,23.31,63,3.15,0,0,0,0
0,,,,,Girls,,95/05 RAYON SPAN JERSEY - SOLID,,42,17.01,34.02,10.08,0,0,16.8,0
0,,,,,Girls,,95/05 RAYON SPAN JERSEY - REACTIVE PRINT,,64.05,19.53,59.64,10.08,0,0,16.8,0
0,,,,,Girls,,48/48/4 RAYON/POLY/SPAN JERSEY 150G/M2 ,,49.35,17.64,41.37,9.24,0,0,15.75,0
0,,Apparel,Tops,T-Shirt,Girls,KNIT,95/05 RAYON SPAN JERSEY - REACTIVE PRINT,VIETNAM,59.85,18.69,53.34,9.24,0,0,15.75,0
0,,Apparel,Tops,T-Shirt,Girls,KNIT,68/28/4 poly /rayon / span jersey 150g/m2,VIETNAM,36.75,17.85,31.29,9.24,0,0,15.75,0
0,,,,,Girls,,75/22/3 RAYON/POLY/SPAN,,56.7,30.45,82.32,2.1,0,0,0,0
0,,,,,Girls,,96/4 RAYON/SPAN,,52.08,32.55,80.64,10.29,0,0,19.95,0
0,,,,,Girls,,68/28/4 poly /rayon / span jersey 150g/m2,,36.75,17.85,31.29,9.24,0,0,15.75,0
0,,,,,Girls,,95/05 RAYON SPAN JERSEY - REACTIVE PRINT,,59.85,17.85,50.82,9.24,0,0,15.75,0
Jan-15,,,,,Women,,"60/40% COTTON/MODAL SLUB PRINTED JERSEY, 120G/M2, 58/60""",,61.95,27.09,80.01,23.31,0,3.15,34.65,0
Jan-15,,,,,Women,,"60/40% COTTON/MODAL SLUB PRINTED JERSEY, 120G/M2, 58/60""",,61.95,27.09,80.01,23.31,0,3.15,34.65,0
Jan-15,,,,,Women,,65/35 POLY/RAYON FRENCH TERRY 210GM ,,50.4,29.4,70.56,35.49,11.55,3.15,42.63,0
Jan-15,,,,,Women,,65/35 POLY/RAYON FRENCH TERRY 210GM ,,50.4,29.4,70.56,35.49,11.55,3.15,42.63,0
Jan-15,,,,,Women,,"60/40% COTTON/POLY SNOW NAP JERSEY, 120G/M2, 58/60""",,44.1,25.83,54.18,73.71,0,0,40.95,0
Jan-15,,Apparel,Tops,T-Shirt,Women,KNIT,"100% RAYON PRINTED JERSEY, 150G/M2, 58/60""",INDONESIA,59.85,30.03,85.68,33.39,16.8,0,37.8,0
Jan-15,,,,,Women,,60/40% COTTON/POLY FRENCH TERRY 230GM ,,67.2,23.52,75.18,44.52,0,21,44.1,0
Feb-15,,,,,Women,,100% RAYON W/ FOIL JERSEY 150 G/M2,,64.05,28.14,85.89,24.15,0,0,44.1,0
Feb-15,,,,,Women,,"100% RAYON SILVER FOIL SUMMER, R30'S 150GR/SQM CW:58""",,60.27,23.1,66.36,18.27,0,0,17.85,0
Feb-15,,,,,Women,,"100% RAYON SILVER FOIL SUMMER, R30'S 150GR/SQM CW:58""",,60.27,23.1,66.36,18.27,0,0,17.85,0
15-Mar,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/MODAL SLUB JERSEY 120 G/M2,INDONESIA,62.16,17.01,50.4,62.37,0,3.15,23.1,0
15-Mar,,,,,Women,,"60/40% COTTON/MODAL SLUB JERSEY, 120G/M2, 58/60""",,43.05,27.72,56.91,57.96,8.4,0,36.33,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"65/35% POLY/COTTON BURNOUT JERSEY, 100G/M2, 58/60""",GUATEMALA,79.8,32.76,124.53,35.28,12.6,3.15,40.95,0
Apr-15,,,,,Women,,"60/40% COTTON/MODAL JERSEY, 120G/M2, 58/60""",,40.95,30.87,60.27,45.99,23.94,3.15,27.3,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL JERSEY, 120G/M2, 58/60""",INDONESIA,40.95,32.13,62.58,37.8,29.4,0,53.55,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% RAYON JERSEY, 150G/M2, 58/60""",INDONESIA,30.66,42.63,62.16,42.42,29.4,0,50.4,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% RAYON SLUB JERSEY 30S 150GM ,INDONESIA,36.75,41.37,72.45,43.26,14.7,0,50.4,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40 COTTON/MODAL SLUB JERSEY 40S 120GM ,INDONESIA,43.26,27.51,56.7,39.27,24.78,3.15,31.5,0
Apr-15,,,,,Women,,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",,58.8,27.09,75.81,35.07,19.95,0,40.95,0
Apr-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,58.8,27.09,75.81,35.07,19.95,0,40.95,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL SLUB JERSEY, 120G/M2",INDONESIA,51.45,26.88,88.41,41.79,8.4,3.15,50.4,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL SLUB JERSEY, 120G/M2, 58/60""",INDONESIA,43.05,30.87,63.21,55.44,18.9,0,31.5,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40 COTTON/MODAL  SLUB JERSEY 40S 120GM ,INDONESIA,43.26,28.14,57.96,37.17,33.18,3.15,34.65,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40 COTTON/MODAL  SLUB JERSEY 40S 120GM ,INDONESIA,43.05,35.7,73.29,38.85,28.35,3.15,53.55,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/MODAL SLUB JERSEY 120 G/M2,INDONESIA,64.05,35.7,108.99,53.13,0,3.15,50.4,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40 COTTON/MODAL SLUB JERSEY 40S 120GM ,PHILIPPINES,43.05,43.89,89.88,42.21,12.6,3.15,53.55,0
Jun-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,40.95,28.35,56.07,45.78,16.8,21,37.8,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL SLUB JSY, 120G/SM",INDONESIA,43.05,32.76,67.2,44.73,20.37,0,40.95,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/MODAL SLUB JERSEY 120GM ,INDONESIA,43.05,30.24,61.95,53.55,30.45,0,37.8,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/MODAL SLUB JERSEY 120GM ,INDONESIA,43.05,40.32,82.74,42.21,28.77,0,50.4,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/MODAL SLUB JERSEY 120GM,INDONESIA,43.05,41.37,84.84,41.79,21,0,47.25,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,40.95,28.98,56.49,40.11,12.18,21,40.74,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL SLUB JERSEY, 120G/M2, 58/60""",INDONESIA,39.9,32.76,62.16,38.43,16.8,21,44.1,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% RAYON FOIL PRINTED JERSEY 150G/M2 ,INDONESIA,60.27,27.3,78.75,18.27,0,0,21,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL SLUB JERSEY, 120G/M2, 58/60""",INDONESIA,43.05,27.51,55.23,45.78,17.85,0,40.95,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"53/35/8/4% RAYON/POLY/METALLIC/SPAN LOW GG JERSEY, 130G/M2",PHILIPPINES,53.55,35.91,91.56,51.24,16.8,0,47.25,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,40.95,34.02,66.36,30.66,0,15.12,47.25,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% RAYON SLUB JERSEY, 150G/M2",INDONESIA,39.9,43.47,82.53,33.81,13.65,0,47.25,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,65/35 POLY/RAYON FRENCH TERRY 210GM ,INDONESIA,50.4,30.87,74.13,44.94,23.1,0,47.25,0
Sep-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY FRENCH TERRY, 230GM ",INDONESIA,67.2,42.84,137.13,47.88,12.6,21,53.55,0
Sep-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"53/35/8/4% RAYON/POLY/METALLIC/SPAN LOW GG JERSEY, 130G/M2",INDONESIA,49.35,30.24,75.39,49.14,8.4,0,40.95,0
Sep-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/POLY FRENCH TERRY 230GM ,INDONESIA,67.2,41.37,132.3,87.57,0,21,70.98,0
Oct-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,40.95,34.02,66.36,24.78,0,21,47.25,0
Oct-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"53/35/8/4% RAYON/POLY/METALLIC/SPAN LOW GG JERSEY, 130G/M2",INDONESIA,53.55,28.77,102.9,57.33,2.1,0,47.25,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,65/35 POLY/RAYON FRENCH TERRY 210GM ,INDONESIA,50.4,42.21,101.22,61.53,0,3.15,47.25,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"65/35 POLY/RAYON FRENCH TERRY, 210GM",INDONESIA,50.4,29.4,70.56,35.7,25.2,0,44.1,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/POLY FRENCH TERRY 230GM ,INDONESIA,67.2,30.03,96.18,49.98,8.4,21,50.4,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,40.95,34.65,67.62,57.75,12.6,21,47.25,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/MODAL SLUB JERSEY, 120G/M2",INDONESIA,39.9,34.65,65.94,51.45,8.4,0,47.25,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% POLY JERSEY, 150G/M2, 58/60""",INDONESIA,35.7,17.22,63.63,78.96,0,0,44.1,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40% COTTON/POLY FRENCH TERRY 230GM,INDONESIA,67.2,34.02,108.78,34.23,14.7,21,50.4,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40 COTTON/MODAL THERMAL, 170G/M2",INDONESIA,75.6,37.17,133.77,56.49,0,0,47.25,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"65/32/3 RAYON/POLY/SPAN PRINT JERSEY, 140G/M2",PHILIPPINES,73.5,41.58,145.53,20.79,0,0,47.25,0
Dec-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40% COTTON/POLY JERSEY, 150G/M2, 58/60""",INDONESIA,40.95,37.8,73.71,44.73,14.7,21,50.4,0
15-Mar,,,,,Women,,65/35 POLY/RAYON JERSEY 150G/M2,,39.9,22.05,52.08,63,0,0,37.8,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% RAYON JERSEY 150G/M2,PHILIPPINES,28.56,21.63,29.19,29.61,37.8,0,24.36,0
15-May,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40 CTN/MODAL SLUB  JERSEY 120G/M2,PHILIPPINES,39.9,26.88,51.03,73.71,0,0,27.3,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,60/40 CTN/MODAL SLUB JERSEY 120G/M2,PHILIPPINES,42,18.9,37.8,22.05,50.4,0,23.1,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,100% RAYON  JERSEY 150G/M2,PHILIPPINES,27.3,21,27.3,34.86,12.6,0,29.4,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"65/35 POLY/RAYON FRENCH TERRY 210G/M2 58/60""",PHILIPPINES,51.45,28.14,92.61,72.66,0,0,29.4,0
Nov-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"60/40 CTN/POLY FRENCH TERRY 210G/M2 58/60""",VIETNAM,56.7,38.22,103.11,96.81,0,0,58.8,0
Dec-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"100% RAYON SLUB JERSEY 150G/M2 58/60""",PHILIPPINES,35.7,34.86,59.22,63.21,0,0,31.5,0
Feb-15,,,,,Women,,"60/40 COTTON/MODAL SLUB JSY 120GSM 64/66""",,48.3,23.73,54.6,26.88,48.3,0,23.1,0
15-Mar,,,,,Women,,T/C/R JERSEY 80GSM AFTER B/O,,73.5,25.2,94.5,23.31,0,0,23.1,0
15-Mar,,Apparel,Tops,T-Shirt,Women,KNIT,100% RAYON SLUB JSY 155GSM,VIETNAM,44.1,16.8,50.61,23.31,35.07,0,17.85,0
15-Mar,,,,,Women,,93/3/4 PR/RYN/SP 260GSM PONTE,,67.2,9.45,55.65,64.26,0,0,31.5,0
SP15,,,,,Men,,NYLON/POLY/SPAN 55/42/3. N90X(N70+S40)+P150 / 127X152 160GSM WICKING FINISH,,55.65,20.58,54.6,27.93,0,0,40.95,7.35
SP15,,,,,Men,,"NYLON/POLY/SPAN 55/42/3. N90X(N70+S40)+P150 / 127X152 160GSM WICKING FINISH, ",,56.7,20.58,55.65,27.93,0,0,40.95,7.35
SP15,,,,,Men,,NYLON/POLY/SPAN 55/42/3. N90X(N70+S40)+P150 / 127X152 160GSM WICKING FINISH,,66.15,22.596,71.19,27.93,0,0,42,9.03
SP15,,Apparel,Tops,T-Shirt,Men,KNIT,NYLON/POLY/SPAN 55/42/3. N90X(N70+S40)+P150 / 127X152 160GSM WICKING FINISH,PHILIPPINES,66.15,21.651,68.25,27.93,0,0,42,7.35
SP15,,,,,Boys,,"60/40 CVC 45X45 110X70 PLAIN WEAVE, 94GM2
** carried over quality",,30.87,27.3,40.131,21.84,0,2.1,25.2,-1.47
SP15,,,,,Boys,,"60/40 CVC 45X45 110X70 PLAIN WEAVE, 94GM2
** carried over quality",,30.87,27.93,41.0571,21.84,0,2.1,25.2,-1.47
SP15,,,,,Boys,,"60/40 CVC 45X45 110X80 PLAIN WEAVE, 100GM2
** New quality",,32.76,27.195,42.4242,21.84,0,2.1,25.2,-1.47
SP15,,,,,Boys,,"60/40 CVC 45X45 120X76 POPLIN PRINT 100GM2
** New quality",,36.204,25.095,43.26378,21.84,0,2.1,25.2,0
FA15,,,,,Boys,,"60/40 CVC 45X45 110X70 PLAIN WEAVE, 94GM2

** carried over quality
(SAME AS ETHR151000/1/3 QUALITY) 

**TS matrial #6661",,28.98,32.697,45.12186,20.16,0,2.1,29.82,-0.42
FA15,,,,,Boys,,"60/40 CVC 45X45 110X70 PLAIN WEAVE, 94GM2

** carried over quality
(SAME AS ETHR151000/1/3 QUALITY) 

**TS matrial #6661",,28.98,32.697,45.12186,20.16,0,2.1,29.82,-0.42
FA15,,,,,Boys,,"60/40 CVC 45X45 110X80 PLAIN WEAVE, 99GM2

** carried over quality
(SAME AS ETHR151011 QUALITY) 

**TS matrial #16664",,32.34,27.951,43.04454,20.16,0,2.1,29.82,-0.42
FA15,,,,,Boys,,"100% Cotton Flannel 21x21 64x54
Twill weave 132gm2, 57""

**2 side brush
(SAME QUALITY AS LY style#ETHR341001)

**TS matrial #6641",,29.4,31.08,43.512,20.16,0,0,30.45,0
FA15,,,,,Boys,,"100% Cotton Flannel 21x21 64x54
Twill weave 132gm2, 57""

**2 side brush
(SAME QUALITY AS LY style#ETHR341001)

**TS matrial #6641",,29.4,31.08,43.512,20.16,0,0,30.45,0
FA15,,,,,Boys,,"100% Cotton Flannel 21x21 64x54
Herringbone twill 132gm2, 57""

**2 side brush
(SAME QUALITY AS LY style#ETHR341001)

**TS matrial #6641",,29.4,31.08,43.512,20.16,0,0,30.45,0
FA15,,,,,Men,,"100% Cotton Flannel 21x21 64x54
Twill weave 132gm2, 57""

**2 side brush
(SAME QUALITY AS LY style#ETHR341001)",,29.4,43.911,61.4754,32.97,0,0,36.75,0
FA15,,,,,Men,,"100% Cotton Flannel 21x21 64x54
Twill weave 132gm2, 57""

**2 side brush
(SAME QUALITY AS LY style#ETHR341001)",,29.4,43.911,61.4754,32.97,0,0,36.75,0
FA15,,,,,Men,,"60% Cotton 40% Polyester Flannel 21x21 64x54
Twill weave 132gm2, 57""

**2 side brush
**CVC 1 side dyeing
(SAME QUALITY AS LY style#ETHR341003
Faux Heather)",,32.55,39.438,61.1289,32.97,0,0,36.75,0
Jan-15,,,,,Women,,"A =BRUSHED JERSEY NR12-1014 70/30 MODAL POLY JERSEY, 140G/M2",,60.9,34.65,104.2755,22.26,0,0,46.2,0
Jan-15,,,,,Women,,A= JACQUARD 65/35 POLY/RAYON 145 G/M2  ,,64.05,21.84,68.67,21,0,0,23.1,0
Jan-15,,,,,Women,,A= 100% POLY JACQUARD 145G/M2 W/PRINT ,,77.7,22.47,85.04265,21,0,0,23.1,0
Feb-15,,,,,Women,,A= 100% POLY JACQUARD 145G/M2 W/PRINT ,,77.7,22.47,85.04265,21,0,0,23.1,0
Feb-15,,,,,Women,,A= 100% POLY JACQUARD 145G/M2 W/PRINT ,,77.7,19.95,75.71865,21,0,0,23.1,0
Mar-15,,,,,Women,,A= 100% POLY JACQUARD 145G/M2 W/PRINT ,,77.7,19.95,75.71865,21,0,0,23.1,0
Mar-15,,,,,Women,,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,,64.05,19.95,62.9055,21,0,0,23.1,0
Mar-15,,,,,Women,,"A = BODY : 65/35% POLY/RAYON JQD, 145G/M2, 58/60""",,64.05,29.4,132.993,22.26,0,0,39.9,0
Apr-15,,,,,Women,,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,,64.05,19.95,62.9055,21,0,0,23.1,0
Apr-15,,,,,Women,,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,,64.05,19.95,62.9055,21,0,0,23.1,0
Apr-15,,,,,Women,,"A = BODY : 65/35% POLY/RAYON JQD, 145G/M2, 58/60""  SOLID",,64.05,29.4,132.993,22.26,0,0,39.9,0
Apr-15,,,,,Women,,"A = BODY : 65/35% POLY/RAYON JQD, 145G/M2, 58/60"" SOLID W/FOIL",,76.65,29.4,150.633,22.26,0,0,39.9,0
May-15,,,,,Women,,"A = BODY1 :65/35 POLY/RAYON JERSEY 58/60""140G/M2",,52.5,14.7,103.74,34.86,0,0,48.3,0
May-15,,,,,Women,,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,,64.05,19.95,62.9055,21,0,0,23.1,0
May-15,,,,,Women,,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,,64.05,19.95,62.9055,21,0,0,23.1,0
May-15,,,,,Women,,A= 100% POLY JACQUARD WATER PRINT 145G/M2,,77.7,19.95,75.71865,21,0,0,23.1,0
May-15,,,,,Women,,"A = BODY : 65/35% POLY/RAYON JQD, 145G/M2, 58/60""  SOLID",,64.05,29.4,132.993,22.26,0,0,39.9,0
May-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"A = BODY : 65/35% POLY/RAYON JQD, 145G/M2, 58/60""  SOLID",INDONESIA,64.05,29.4,132.993,22.26,0,0,39.9,0
May-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2 SOLID,INDONESIA,64.05,27.3,125.895,26.46,0,0,73.5,0
May-15,,,,,Women,,"A = BODY1 : 65/35% POLY/RAYON JQD,145G/M2, 58/60""",,64.05,17.85,64.155,22.26,0,0,25.2,0
Jun-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,VIETNAM,64.05,19.95,62.9055,21,0,0,23.1,0
Jun-15,,,,,Women,,A= 100% POLY JACQUARD WATER PRINT 145G/M2,,77.7,19.95,75.71865,21,0,0,23.1,0
Jun-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"A = BODY : 65/35% POLY/RAYON JQD, 145G/M2, 58/60""  SOLID",VIETNAM,64.05,29.4,132.993,22.26,0,0,39.9,0
Jun-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"A = BODY1 : 65/35% POLY/RAYON JQD,145G/M2, 58/60""",VIETNAM,64.05,17.85,64.155,22.26,0,0,25.2,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2 W/FOIL,VIETNAM,76.65,19.95,73.6029,17.64,0,0,23.1,0
Jul-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,"A = BODY1 : 65/35% POLY/RAYON JQD,145G/M2, 58/60""",VIETNAM,64.05,17.85,64.155,22.26,0,0,25.2,0
Aug-15,KNIT,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2  SOLID ,VIETNAM,64.05,21.84,68.67,21,0,0,23.1,0
Aug-15,,,,,Women,,A=65/35 POLY/RAYON  JACQUARD 145 G/M2  ,,64.05,19.95,62.9055,21,0,0,23.1,0
Aug-15,,,,,Women,,A= 100% POLY JACQUARD 145G/M2 W/PRINT ,,77.7,22.47,85.04265,21,0,0,23.1,0
Sep-15,,,,,Women,,"A = BODY 1:  PIN5-5882P DBL JQD TEXTURE 72/27/1 POLY/RAYON/ SPAN 52/54"" 247GM ",,60.9,32.172,109.1013,21.21,0,0,30.45,0
Oct-15,,,,,Women,,A= 65/35 POLY/RAYON JACQUARD 145G/M2  SOLID ,,64.05,21.84,68.67,21,0,0,23.1,0
Oct-15,,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2 W/FOIL,INDONESIA,76.65,22.26,82.0344,17.64,0,0,23.1,0
Oct-15,,,,,Women,,"A = BODY1:  KF-N4298275 T/R SPAN 10X4 JQD RIB 63%POLY 34%RAYON 3%SPAN 61/63"" 275GR/SM",,81.9,22.68,93.639,22.26,0,0,73.5,0
Oct-15,,,,,Women,,"A = BODY : NR11-30-1134   83/17 POLY RAYON 66/68"" LOW G/G JSY 115GM",,45.15,35.07,75.4005,23.52,0,0,35.7,0
Nov-15,,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2  SOLID ,VIETNAM,64.05,21.84,68.67,21,0,0,23.1,0
Nov-15,,,,,Women,,A= 65/35 POLY/RAYON JACQUARD 145G/M2  SOLID ,,64.05,21.84,68.67,21,0,0,23.1,0
Dec-15,,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2  SOLID ,INDONESIA,64.05,21.84,68.67,21,0,0,23.1,0
Dec-15,,Apparel,Tops,T-Shirt,Women,KNIT,A= 65/35 POLY/RAYON JACQUARD 145G/M2 W/FOIL,VIETNAM,76.65,22.26,82.0344,17.64,0,0,23.1,0
Dec-15,,Apparel,Tops,T-Shirt,Women,KNIT,"A = BODY LNS-KK68) 58%COTTON 37%POLY 5%SPAN 52/54"" 240G/M2",GUATEMALA,72.45,33.81,121.0545,73.71,0,0,56.7,0
Nov-15,,Apparel,Tops,T-Shirt,Women,KNIT,A= 46% NYLON/ 41% POLY/ 13% SPANDEX VELVET BURNOUT AS PER WSVR440028PR,GUATEMALA,86.1,49.35,247.779,28.56,0,0,73.5,0
Nov-15,,Apparel,Tops,T-Shirt,Women,KNIT,A= 67 POLY/ 33 RAYON PIN5-6010P 249GM - FACE SIDE,GUATEMALA,66.15,36.75,115.7625,28.56,0,0,67.2,0
Oct-15,,Apparel,Tops,T-Shirt,Women,KNIT,BODY: 65/35% POLY RAYON JERSEY 160G/M2,INDONESIA,39.27,21,58.7685,53.76,0,0,38.85,0
Oct-15,,Apparel,Tops,T-Shirt,Women,KNIT,FABRIC A: 80/20 POLY RAYON (REF#: PHT-990),INDONESIA,52.5,36.75,91.875,24.36,0,0,58.8,0
